ArticleTitle,Summary,Link,Timestamp,Category,ArticleStory,Label
CMS proposes standards to strengthen 2018 ACA market, The proposed&nbsp;rule includes some changes to improve risk adjustment policies. ,http://www.healthcaredive.com/news/cms-strengthen-2018-aca-market-standards/425342/,"Mon, 29 Aug 2016 16:26:14 -0400",NA,"CMS proposes standards to strengthen 2018 ACA marketThe agency said it is releasing the rule earlier in the calendar year to ""provide more certainty to the marketplace as it continues to mature."" There's definitely been a fair amount of back-and-forth over the marketplace as of late as most national insurers are exiting and rethinking their exchange strategies. Dr. Uwe Reinhardt, a Princeton health policy researcher and professor, recently pontificated on the exchanges' troubles saying, ""It is hard to see a way out of this dilemma, given the current political climate.""

While the exchanges are in trouble (Vox recently predicted a spike in the number of counties where there is only one choice, from 182 in 2016 to 687 in 2017), that doesn't necessarily mean the ACA as a whole is failing (20 million individuals did receive health coverage through the law). However, CMS is playing the long game and working hard to stabilize and strengthen the market. For example, the agency earlier this month asked for public comment on concerns raised about providers and other organizations directing Medicare or Medicaid-eligible people toward individual market plans, including marketplace plans.

""Right now, we are preparing to serve millions of consumers with a new set of innovations during the upcoming Marketplace Open Enrollment,"" CMS' acting Administrator Andy Slavitt said in a prepared statement. ""As we do this, we are proposing...a set of critical actions based upon our first three years' experience that, if finalized, would improve how consumers and health plans interact with the Marketplace.""

Beginning in 2018, the rule proposes to establish transfers to help spread the risk of high-cost enrollees to help improve risk adjustment policies. In addition to the risk adjustment proposals, CMS is hoping to improve the consumer experience by giving individuals additional tools to assess competing plans.

""The proposed rule would also create multiple child age bands that address instances in which consumers could face large premium changes after turning age 21; amend the guaranteed renewability regulations to provide additional flexibility for issuers to remain in an insurance market in certain situations; and codify several special enrollment periods that are already available to consumers in order to ensure the rules are clear and to limit abuse,"" the agency noted.

The CMS Blog: Taking Action Now for a Stable Marketplace for the Long-Term",Medical Devices and Diagnostics
Hospitals find virtual reality prices are dropping," As competition heats up among vendors, VR&nbsp;equipment has become a more affordable option. ",http://www.healthcaredive.com/news/hospitals-find-virtual-reality-prices-are-dropping/425337/,"Mon, 29 Aug 2016 14:44:29 -0400",NA,"Hospitals find virtual reality prices are droppingThe interest in using virtual reality to address some symptoms such as pain while in a hospital setting is not only centered around improving health outcomes but also the overall patient experience.

Bloomberg pointed to a research study from Shriners Hospital for Children and another from the Harborview Burn Center in Seattle in which patients reportedly experienced less pain. It added VR equipment prices have decreased by thousands of dollars with Facebook, Sony Corp., HTC Corp., among others making the market more competitive.

In addition, a recent report by SA-Business Research & Consulting Group projected the global healthcare virtual and augmented reality hardware market to grow at a CAGR of 29.2% from 2016 to 2020 and North America continued to lead the way in 2015 with a share of 41.7%.

Further research on the pain-relief capabilities of VR is needed because health systems have yet to see if using these headsets can actually have long-term effects on patients' wellbeing. VR has been found to be effective in providing other treatments including depression, phobias and anxiety. It can also serve as a physician training tool.

Bloomberg: Hospitals Try Giving Patients a Dose of VR 

 Healthcare Dive: 5 ways virtual reality is disrupting healthcare",Medical Devices and Diagnostics
UPMC insures a fair amount of people now, The provider ended its fiscal&nbsp;year by netting&nbsp;$12.8 billion in operating revenues. ,http://www.healthcaredive.com/news/upmc-insures-a-fair-amount-of-people-now/425331/,"Mon, 29 Aug 2016 14:03:21 -0400",NA,"UPMC insures a fair amount of people nowThe provider said it's operating income was high in 2015 ($384 million) because of a one-time $233 gain related to Evolent Health's initial public offering, Pittsburgh Business Times reported.

Operating income was $310 million for the time period. UPMC's earnings before interest, depreciation and amortization (EBIDA) were $767 million.

Twelve percent of patient service revenue came from UPMC insurance services, up from 10% from 2015 and two percentage points more than patient service revenue from Highmark (10%, down from 15% in 2015).

The provider has been in the middle of a nasty breakup with the insurer over the years after Highmark acquired and then invested millions into West Penn Allegheny Health System. UPMC's spat with Highmark cooled a bit last November when state officials made sure an agreement was made for continuity of care purposes. Last year, a UPMC spokesperson said the split had ""very minimal"" impact the demand for UPMC services.",Medical Devices and Diagnostics
"CTI gets mixed data, but hold stands"," The biotech reported data from its Phase 3 trial of pacritinib, but the drug is still under clinical hold.&nbsp; ",http://www.biopharmadive.com/news/cti-gets-mixed-data-but-hold-stands/425437/,"Tue, 30 Aug 2016 16:50:17 -0400",NA,"CTI gets mixed data, but hold standsCTI was optimistic about the results, despite missing the second co-primary endpoint.

""Having analyzed data from two Phase 3 trials with the only JAK inhibitor to be studied in severely thrombocytopenic patients, including patients on JAK2 therapy or those who failed prior JAK2, we are encouraged by pacritinib's clinical profile in this difficult-to-treat group of patients with myelofibrosis,"" said CTI President and CEO James Bianco.

But optimism isn't going to move this drug forward. The FDA slapped a full clinical hold on the drug in February, citing the high incidence of adverse events and patient deaths in the drug arm of this trial and another Phase 3 trial. Full clinical holds require companies to stop all administration of the drug and stop recruiting any new patients.

While a clinical hold does not necessarily mean that development is over for a drug, it usually takes significant evidence from the drug maker to persuade the FDA to lift such a hold, especially in light of patient deaths.",Healthcare
Novartis wins US approval for Enbrel biosimilar," Erelzi is only the third biosimilar drug approved in the U.S., following copies of Amgen's Neupogen and Johnson &amp; Johnson's Remicade.&nbsp; ",http://www.biopharmadive.com/news/novartis-biosimilar-enbrel-amgen-fda/425434/,"Tue, 30 Aug 2016 16:23:22 -0400",NA,"Novartis wins US approval for Enbrel biosimilarA decision in favor of approval had been expected after the FDA's advisory panel voted 20-0 in support of Novartis' biosimilar. Still, the green light continues the positive signaling from the agency on continued development of biosimilar drugs.

While biosimilars are more common in Europe, the U.S. was slow to adopt a regulatory structure to permit approval for copies of biologic drugs, which are more complex than traditional small molecule treatments.

Erelzi is the second biosimilar successfully developed by Novartis' Sandoz unit, which hopes to launch five biosimilars of major cancer and immunology drugs by 2020. Sandoz, the generics arm of the Swiss pharma giant, also won approval for a copy of Amgen's Neupogen last year.

The European Medicines Agency is reviewing an application for approval of Novartis biosimilar entanercept in European markets, Novartis said.

Regulators in the U.S. approved Erelzi specifically as a biosimilar rather than as an ""interchangeable product."" This means the drug is highly similar to its reference product (Enbrel) with no clinically meaningful differences. Approval as an interchangeable would indicate Erelzi is expected to produce the same clinical result as Enbrel in any given patient.

While the distinction between the two categories appears to be a case of splitting hairs, classification as an interchangeable would allow pharmacists to make substitutions between the branded drug and the biosimilar, much as they do for generic copies of pharmaceuticals.

So far none of the three biosimilars okayed by the FDA have been classified as an interchangeable.

Erelzi will be allowed for use in patients with moderate to severe rheumatoid arthritis, moderate to severe polyarticular juvenile idiopathic arthritis, psoriatic arthritis, ankylosing spondylitis and moderate to severe plaque psoriasis. The drug will also carry a boxed warning cautioning against the risk of serious infections, such as tuberculosis and invasive fungal infections.

Novartis hopes to wrest some of Enbrel s revenues, which last year totaled roughly $5.4 billion, away from Amgen. While the other two biosimilars, Zarxio and Inflectra, have so far had only modest launches, Erelzi represents a significant threat to Amgen. Sales of Enbrel account for about 25% of the company s total sales.

Interestingly, Amgen is playing both offense and defense in the race to develop biosimilar versions of top-selling biologic drugs. Even as the drugmaker attempted to fend Novarts  efforts to market biosimilar Enbrel, Amgen was developing a biosimilar version of AbbVie's Humira. That biosimilar won the backing of an FDA advisory panel the same week as Novartis' biosimilar Enbrel

Generic drugmakers have typically operated as distinct from their branded counterparts, although the lines have blurred in recent lines. By contrast, biosimilar development in the U.S. has been led by big pharma companies such as Novartis, Pfizer and Amgen.",Healthcare
Frontida warned by FDA over GMP violations," The facility in question, while under ownership by Sun Pharma, had knowingly released 27 batches of potentially contaminated API, according to U.S. regulators. ",http://www.biopharmadive.com/news/frontida-warned-by-fda-over-gmp-violations/425410/,"Tue, 30 Aug 2016 10:51:00 -0400",NA,"Frontida warned by FDA over GMP violationsAfter a month of inspections at Frontida s drug manufacturing facility in Philadelphia, PA, the regulatory authority issued a warning letter on 15 August 2016. This letter, based on an inspection in June and July 2015, flagged several quality control violations, including the knowing release of potentially contaminated drugs.

In March 2015, the plant, then under the auspices of Sun Pharma, released 27 lots of clonadine HCI tablets, a drug used to treat a range of conditions including high blood pressure. This was done despite knowledge the active pharmaceutical ingredient in the tables could have been contaminated.

The plant's supplier had recalled that lot of API after an inspection had discovered insufficient controls to prevent cross-contamination.

Other failings included inadequate investigation of stability failure of felodipine tablets, another antihypertensive, discrepancies in cGMP recordkeeping and failure to allow the inspectors full access to information.

The warning letter notes, for example, that a vice president of quality ""repeatedly denied"" knowing of the clonidine recall despite e-mail evidence which showed the individual had been notified in 2014.

The plant is a former Mutual Pharmaceutical Company facility that Frontida bought from Sun Pharma in June 2016, along with another in Aurora, IL. Frontida is an affiliate company to Frontage Laboratories, which is in turned owned by the Chinese CRO Hangzhou Tigermed.",Healthcare
Novartis pays to settle illegal shipping allegations," Novartis subsidiary&nbsp;Alcon is facing a costly bill to settle illegal shipping allegations to Iran, Syria and Sudan. ",http://www.biopharmadive.com/news/novartis-pays-to-settle-illegal-shipping-allegations/425409/,"Tue, 30 Aug 2016 10:45:13 -0400",NA,"Novartis pays to settle illegal shipping allegationsExport regulations in the USA restrict all transactions with Ukraine, Cuba, Iran, North Korea, Sudan and Syria. However, according to the United States Department of Commerce, between 2008 and 2012, Alcon Pharmaceuticals sent medical devices and equipment to Iran via other countries, at a value of over $8.1 million. There were also re-exports to Syria around the same time, worth almost $73,000.

Alcon Labs, on the other hand, apparently shipped medical devices and equipment to Iran over 40 times, totaling over $3.6 million in value.

As a result of these, and of other exports to Sudan, Alcon Labs and Alcon Pharmaceuticals will have to pay a civil penalty of more than $16 million to the U.S. government.

The Department of Commerce noted in its order, Alcon Labs was aware of the  long-standing and well-known US embargo against Iran , especially as the company had always applied for and received previous licenses for exporting goods to Iran.

While companies such as Novo Nordisk are expanding into Iran and making the most of new markets as sanctions begin to lift, Alcon (rather expensively) seems to have taken its eye off the ball here.

Regulatory Focus: Novartis Subsidiary Pays $16m to Settle Charges of Illegally Shipping Drugs and Devices to Iran, Syria and Sudan",Healthcare
Rigel makes comeback with Phase 3 data," Investors were cheered by the positive results for Rigel's&nbsp;low platelet count&nbsp;drug, although some had hoped for stronger data.&nbsp; ",http://www.biopharmadive.com/news/rigel-makes-comeback-with-phase-3-data/425407/,"Tue, 30 Aug 2016 10:35:36 -0400",NA,"Rigel makes comeback with Phase 3 dataWhile Rigel is chalking up the results to a win and investors agreed, pushing the stock up almost 40% Wall Street analysts were a little disappointed by the results.

J.P. Morgan analysts said in a note to clients they had been expecting a response rate in the mid-20% range, a notch higher than the 18% result seen. Previously reported Phase 2 results in a much smaller trial showed almost half of patients responding to therapy. J.P. Morgan's Anupam Rama called the results a ""grind it out win"" instead of ""home run,"" but noted the lack of a placebo response de-risked the drug a bit.

""We believe that fostamatinib has significant commercial potential given that it has a unique mechanism of action that may work where other products have failed,"" said Rigel President and CEO Raul Rodriguez in a statement.

The goal of the study was to raise patient platelet counts above 50,000/uL. Among those who met the primary endpoint, patient platelet counts rose by a median increase of 16,0000/uL to more than 100,000/uL at 24 weeks. All of the patients who met the primary endpoint have continued on the therapy and maintained the positive results.

ITP is an autoimmune disease in which the patient's immune system attacks and destroys platelets in the blood, which are needed for clotting and healing.

While Rodriguez is touting the therapy's potential, it might take more data for others to agree. The company was previously partnered with British pharma AstraZeneca, but the deal fell through in 2013 when fostamatinib failed in a trial for rheumatoid arthritis.

Another failure in asthma prompted Rigel to shift gears and focus on smaller patient populations instead of large disease categories.",Healthcare
Trial failure dashes Vectura's hopes for wider use of asthma drug," The British drugmaker&nbsp;aimed to market its asthma treatment for&nbsp;COPD in Europe, but the drug failed to demonstrate superiority over an existing option.&nbsp; ",http://www.biopharmadive.com/news/trial-failure-dashes-vecturas-hopes-for-wider-use-of-asthma-drug/425408/,"Tue, 30 Aug 2016 10:12:48 -0400",NA,"Trial failure dashes Vectura's hopes for wider use of asthma drugVectura, along with its trial partner Mundipharma, tested flutiform against formoterol fumarate dihydrate, an API used as the LABA component in AstraZeneca's asthma drug Symbicort. Flutiform is a combination of corticosteroid and a LABA. Roughly 1,800 patients were randomized to take either a low or high dose of flutiform or formoterol fumarate dihydrate over the course of one year.

Patients who received flutiform did not see any superior reduction in annualized rates of moderate and severe COPD exacerbation, however.

""Whilst this result is disappointing, flutiform continues to grow strongly based on the approved asthma indication, which continues to underpin our expectations for future growth of the product,"" said James Ward-Lilley, CEO of Vectura.

Net sales of flutiform for its asthma indication have grown quickly, doubling to  144 million in 2015, mostly in the E.U. and Japan. Kyorin sells the drug in Japan while Mundipharma is responsible for marketing in Europe.

Most of the drugs for the treatment of COPD are combination products that include a corticosteroid and either a LABA or long-acting muscarinic antagoinist (LAMA). Many companies in the space have also been testing treatments that are a combination of LAMA/LABA, which is becoming the preferred treatment option. AstraZeneca gained approval of their COPD combo Bevespi Aerosphere in April. Meanwhile, several big setbacks have been seen in the space for steroid-LABA combinations, making COPD a tricky market to gain a foothold.",Healthcare
Stada elects new chairman after activist pressure," In a rare proxy fight in Germany's corporate sector, Active Ownership Capital successfully pushed through changes to the German drugmaker's&nbsp;board.&nbsp; ",http://www.biopharmadive.com/news/stada-elects-new-chairman-after-activist-pressure/425400/,"Tue, 30 Aug 2016 09:18:41 -0400",NA,"Stada elects new chairman after activist pressureStada's former chairman Martin Abend was voted out by a narrow majority of roughly 56% in a reportedly 14 hour annual general meeting held on August 26.

AOC had pushed to remove both Abend and the former vice chairman Oetker, proposing a number of its own candidates. While Eric Cornut, a former chief ethics officer at Novartis supported by AOC, was selected to join the nine-member supervisory board, shareholders decided to elect Oetker as the new chairman.

Motions by AOC against two of the supervisory board's proposed candidates also failed, according to a statements from Stada.

Newly elected chairman Oetker obliquely referenced AOC's challenge to the status quo at Stada in a press release following the vote: ""We agree on progressing consistently on the path of renewal in the interest of the company to the right extent and at an appropriate pace. A key part of our work will be the constructive dialogue with all shareholder groups.""

AOC has a 5.05% share of voting rights in Stada, although if financial instruments are included its stake rises to just under 7%.

Veteran chief executive Hartmut Retzlaff resigned from his position as chairman of the management board in mid-August, roughly two months after stepping down due to a ""serious, long-term illness.""

Stada makes both generic and branded drugs, with the majority of its revenue coming from generic sales. Revenues totaled roughly  1 billion over the first six months of the year, a slight increase from a year prior.

Reuters: Stada shareholder AOC pushes through board reshuffle 

 Financial Times: Activist investor AOC hails ousting of drugmaker Stada s chairman",Healthcare
KaloBios rids itself of Shkreli for good, The biotech has officially cut ties with its infamous former CEO&nbsp;and emerged from bankruptcy.&nbsp; ,http://www.biopharmadive.com/news/kalobios-rids-itself-of-shkreli-for-good/425326/,"Mon, 29 Aug 2016 11:07:11 -0400",NA,"KaloBios rids itself of Shkreli for goodKaloBios was happy to announce it is no longer associated with Shkreli's smirking face, which has become an image synonymous with bad behavior in the pharma industry.

""This transaction enhances our flexibility to execute the company s strategy by removing an impediment to progress,  said KaloBios Chairman and CEO Cameron Durrant. ""The new KaloBios strategy is to leverage available U.S. regulatory incentives as a framework to swiftly and cost-effectively advance and strengthen our portfolio for neglected and rare diseases, with an interest in pediatric conditions.""

The company is moving ahead with plans for its pipeline and trying to put the negative press behind it.

Plans for the future include a pre-Investigational New Drug meeting with the U.S. Food and Drug Administration to determine the path forward for benznidazole, a treatment for Chagas disease.

KaloBios is also currently enrolling patients in a Phase 1 trial for lenzilumab, a treatment of chronic myelomonocytic leukemia.

The company filed for Chapter 11 bankruptcy and emerged from the process in June after an infusion of cash from Black Horse Capital. At the time, the cash from investors was contingent on Shkreli reducing his stake in the company to 20%.

Part of the newest move includes meeting with the Securities and Exchange Commission and re-establishing KaloBios on a national stock exchange.",Healthcare
CardioCell offers bright spot in stem cell development, Phase 2 data for the company's heart failure therapy showed statistically significant improvements across a number of measurements.&nbsp; ,http://www.biopharmadive.com/news/cardiocell-offers-bright-spot-in-stem-cell-development/425324/,"Mon, 29 Aug 2016 10:22:34 -0400",NA,"CardioCell offers bright spot in stem cell developmentAfter several failures in the heart failure space for stem cells, Stemedica subsidiary CardioCell announced positive data on August 28 showing its stem cells just might have potential in this indication.

Other therapies have tried to administer large amounts of stem cells directly to the heart via catheter or surgery, but those efforts have always failed. The CardioCell trial showed IV administration might be the best route. Yet, the company will still have to pass the Phase 3 hurdle.

The single site study included 22 patients that were randomized to either itMSCs or placebo, both delivered via IV. Patients were checked at baseline, 90 days and 180 days.

""Based on these promising clinical-trial findings, CardioCell is excited to be developing larger studies based on IV delivery of our itMSCs for heart failure indications, including both non-ischemic and ischemic cardiomyopathy,"" said Sergey Sikora, CEO of CardioCell and co-author of the study, in a statement.

Celyad, another developer in the space, announced in June its stem cell therapy flopped in Phase 3. The biotech tried to salvage the news and pointed to positive trends in a subgroup population.

Other stem cell companies have also hit setbacks Teva pulled out of a stem cell deal with Mesoblast and BioCardia withdrew its IPO in recent months.",Healthcare
Mylan bites back at system with generic EpiPen," Responding to continued criticism of its steep price increases for EpiPen, Mylan will launch a generic copy of its own drug&mdash;at half the cost. ",http://www.biopharmadive.com/news/mylan-generic-epipen-price/425321/,"Mon, 29 Aug 2016 09:17:33 -0400",NA,"Mylan bites back at system with generic EpiPenDespite the bad PR Mylan has seen for its steep price increases for its epinephrine auto-injector, the generics company has been responding rapidly to critics with moves that will likely be positive for some patients.

In in its latest response, Mylan will launch a generic version of EpiPen, which will be identical to the original branded product. The company indicated the generic copy will be released on the market in several weeks after completion of labeling revisions.

Last week, Bresch made several comments on CNBC which deflected blame from Mylan and criticized the overall healthcare system, drawing the ire of the industry:

""That $608 is a list price. What Mylan takes from that, our net sales is $274. So $137 per pen. And against that, manufacturing the product, distributing the product, enhancing the product, investing. When we took over this product eight years ago, there was very, very little awareness. We took on   we have doubled the lives of patients that are carrying an EpiPen. We have passed legislation in 48 states to allow undesignated EpiPens to be in schools,"" Bresch said, defending the 400% price hike on EpiPen since 2007.

Now, in direct response to the continued criticism, Mylan will be offering a generic version of EpiPen via direct-mail, cutting out pharmacies.

""Our decision to launch a generic alternative to EpiPen is an extraordinary commercial response, which required the cooperation of our partner,"" said Bresch in a statement on August 29.

""However, because of the complexity and opaqueness of today's branded pharmaceutical supply chain and the increased shifting of costs to patients as a result of high deductible health plans, we determined that bypassing the brand system in this case and offering an additional alternative was the best option,"" she added.

Mylan intends to continue offering the cost-savings and discount programs associated with the branded version of the drug.

""Mylan also continues to fight for enhanced access to epinephrine auto-injectors through other measures, such as inclusion of the product on the federal and private insurance preventive drug lists, which could potentially eliminate all co-pays,"" the company wrote in the statement.

The controversy over EpiPen came to a head last week when Democratic presidential nominee Hillary Clinton released a statement about the product, calling for a lower price. This was compounded by letters from several members of Congress demanding Mylan explain the price increases.

EpiPen is an epinephrine auto-injector that is used in emergency situations. The product counters anaphylactic shock caused by allergic reactions, such as those triggered by certain foods or bee stings.",Healthcare
Martin Shkreli Sells Stake in KaloBios,KaloBios also outlined its priority goals as it continues to transform the company,http://www.pharmamanufacturing.com/industrynews/2016/martin-shkrelis-sells-stake-in-kalobios/,"Tue, 30 Aug 2016 20:13:00 -0400",NA,"Martin Shkreli Sells Stake in KaloBiosKaloBios Pharmaceuticals Inc., a biopharmaceutical company focused on advancing medicines for patients with neglected and rare diseases, announced the sale by Martin Shkreli of his remaining shares of KaloBios common stock, fully eliminating his association with the company. KaloBios also outlined its priority goals as it continues to transform the company.

In private transactions, Shkreli sold his entire stake in KaloBios directly to other investors. He has zero ownership of the capital stock of, or ongoing financial interest in, the company. In addition, under the terms of the governance agreement announced July 7, Shkreli continues to be restricted from certain further actions concerning the company for a period of time.

 This transaction enhances our flexibility to execute the company s strategy by removing an impediment to progress,  said Cameron Durrant, MD, KaloBios chairman and CEO.  The new KaloBios strategy is to leverage available U.S. regulatory incentives as a framework to swiftly and cost-effectively advance and strengthen our portfolio for neglected and rare diseases, with an interest in pediatric conditions. 

KaloBios has set out key near-term goals in executing this strategy:

1) Benznidazole   expect to have U.S. Food and Drug Administration (FDA) Pre-Investigational New Drug (IND) application meeting within the next six months to confirm the regulatory pathway for benznidazole in the treatment of Chagas disease, a neglected tropical disease.

2) Lenzilumab   continue enrolling patients in the company s ongoing Phase 1 study of lenzilumab for Chronic Myelomonocytic Leukemia (CMML), with the expectation to use the data to help inform a possible study in Juvenile Myelomonocytic Leukemia (JMML), a rare pediatric condition.

3) Corporate   regain compliance with periodic reporting requirements of the Securities and Exchange Commission, and seek relisting on a national stock exchange.

KaloBios emerged from Chapter 11 bankruptcy June 30 with $14 million in equity financing. The company acquired the rights from Savant Neglected Diseases LLC to develop benznidazole for the treatment of Chagas disease and has initiated a Phase 1 study of its monoclonal antibody candidate lenzilumab for the treatment of CMML.",Biotechnology
"Valeant Sued for Alleged Racketeering, Linked to Philidor",The class-action complaint was filed in the U.S. District Court in Manhattan,http://www.pharmamanufacturing.com/industrynews/2016/valeant-sued-for-alleged-racketeering-linked-to-philidor/,"Tue, 30 Aug 2016 20:06:00 -0400",NA,"Valeant Sued for Alleged Racketeering, Linked to PhilidorValeant Pharmaceuticals International was sued by drug buyers who charged the company with racketeering by forcing them to pay extremely high prices, according to a Reuters article.

The plaintiffs, unionized New York City police detectives and hotel workers, accused Valeant of violating the U.S. Racketeer Influenced and Corrupt Organizations Act, and seeks compensatory and triple damages for U.S. health plans and others that bought its drugs from January 2013 to October 2015, the story said.",Biotechnology
"FDA OK's Novartis Biosimilar to Amgen Arthritis Drug, Enbrel","Sandoz, a division of Novartis, announces FDA approves Erelzi to treat multiple inflammatory diseases",http://www.pharmamanufacturing.com/industrynews/2016/fda-oks-novartis-biosimilar-to-amgen-arthritis-drug-enbrel/,"Tue, 30 Aug 2016 19:44:00 -0400",NA,"FDA OK's Novartis Biosimilar to Amgen Arthritis Drug, EnbrelSandoz, a Novartis division, announced that the US FDA approved Erelzi (etanercept-szzs) for all indications included in the reference product label, including rheumatoid arthritis (RA), plaque psoriasis (PsO), psoriatic arthritis (PsA), ankylosing spondylitis (AS) and polyarticular juvenile idiopathic arthritis (JIA). Erelzi is the second biosimilar from Sandoz approved in the United States through the FDA biosimilars pathway established under the Biologics Price Competition and Innovation Act.

""We continue to increase patient access to key treatment options by expanding our offering of biosimilars which helps to reduce costs within the healthcare system"" said Carol Lynch, Global Head Biopharmaceuticals, Sandoz.

""Sandoz is proud to have developed two of the three biosimilars that are currently FDA approved, which further demonstrates our commitment to US patients in a growing number of therapeutic areas. We are committed to bringing Erelzi to the US market as soon as possible"".

The FDA approval follows a unanimous vote (20-0) by the FDA's Arthritis Advisory Committee (AAC) in July to recommend use in all indications of the reference product. The approval is based on a comprehensive package of analytical, nonclinical, and clinical data confirming that Erelzi is highly similar to the US-licensed reference product. Clinical studies included four comparative pharmacokinetic (PK) studies in 216 healthy volunteers and a confirmatory efficacy and safety similarity study in 531 patients with chronic plaque psoriasis. Extrapolation to all indications approved for use on the reference product label is on the basis that the Sandoz biosimilar etanercept and the reference product are essentially the same.

An application for Sandoz biosimilar etanercept has been accepted by the European Medicines Agency (Q4 2015) and is currently undergoing review.



",Biotechnology
"Be All You Can Be, Daily","Pharmaceutical Manufacturing editors are proud to announce the launch of our newest eNewsletter, Daily Dose",http://www.pharmamanufacturing.com/articles/2016/be-all-you-can-be-daily/,"Tue, 30 Aug 2016 18:31:00 -0400",NA,"Be All You Can Be, DailyAnyone remember that iconic Army recruiting ad from the  80s with the slogan,  we do more before 9 a.m. than most people do all day?  I think of this and the catchy associated  be all you can be  jingle often as I stumble down to my office in the morning, turn on my computer, and proceed to waste the majority of my morning on 150 different disjointed tasks. Productive army recruits: 1, Karen: 0.

As I was reveling in the irony of stalling my productivity the other day by reading articles online about increasing productivity, I came across a Q&A with James B. Duke, Professor of Psychology and Behavioral Economics at Duke University. He says that people are most alert in the first two hours of the day, and thus have the propensity to be the most productive during these hours. Key word here is propensity.

Turns out, most of us squander these golden productivity hours because our morning routines are so scattered. So what can be done to increase morning efficiency? Well, here at Pharmaceutical Manufacturing, we want to make the lives of busy pharma professionals easier.

With that goal in mind, we are proud to announce the launch of our newest eNewsletter, Daily Dose. It comes out first thing in the morning, Monday through Friday, and features a concise rundown of news and articles to get your day started on the right track

.

We realize you have a lot of material landing in your email inbox, and we don t want to overwhelm you, so the new daily news will take the place of our regular monthly eNewsletters. Our aim continues to be to help readers by providing authoritative, practical and impartial technical information as well as details on best practices, key trends and developments; and our new, mobile-optimized daily newsletter format helps us do this as expeditiously as possible.

We will also use the Daily Dose platform to alert you to great material we produce at Pharmaceutical Manufacturing. These offerings range from our valuable educational webinars to our newest ebooks and digital issues. You can sign up for the Daily Dose here.

On a personal note, I m excited to be part of our brand s very first daily launch (and your morning routines) because of the true value I think this newsletter will provide. Our editorial staff will be at our desks well before 9 a.m. each morning making sure you are seeing the freshest, most-current content that will hopefully help kick-off productive mornings for you. As you work to manufacture life-saving medications for a global population, we are proud to do our part to help you be all you can be!



",Biotechnology
Mylan to Launch Generic to EpiPen At Half the Cost,"Although still not inexpensive, Mylan will offer a generic to its EpiPen Auto-Injector at a list price of $300 per two-pack carton",http://www.pharmamanufacturing.com/industrynews/2016/mylan-to-launch-generic-to-epipen-at-half-the-cost/,"Tue, 30 Aug 2016 17:16:00 -0400",NA,"Mylan to Launch Generic to EpiPen At Half the CostMylan N.V. announced that its U.S. subsidiary will launch the first generic to EpiPen Auto-Injector (epinephrine injection, USP) at a list price of $300 per generic EpiPen two-pack carton, which represents a discount of more than 50 percent to the Mylan list price, or wholesale acquisition cost, of the branded medicine.

According to a press release, the authorized generic will be identical to the branded product, including device functionality and drug formulation. Mylan expects to launch the product in several weeks, pending completion of labeling revisions. Upon launch, the product will be available as a two-pack carton in both 0.15 mg and 0.30 mg strengths. Mylan also intends to continue to market and distribute branded EpiPen.

Mylan CEO Heather Bresch said, ""We understand the deep frustration and concerns associated with the cost of EpiPen to the patient, and have always shared the public's desire to ensure that this important product be accessible to anyone who needs it. Our decision to launch a generic alternative to EpiPen is an extraordinary commercial response, which required the cooperation of our partner. However, because of the complexity and opaqueness of today's branded pharmaceutical supply chain and the increased shifting of costs to patients as a result of high deductible health plans, we determined that bypassing the brand system in this case and offering an additional alternative was the best option.""

To enhance affordability for the broadest patient population possible, both the augmented patient assistance program and the $300 savings card announced last week will remain in place for the brand product. The $300 My EpiPen Savings Card acts as cash at the pharmacy and is available at epipen.com/savings. People interested in learning more about the patient assistance program should contact Mylan's Customer Relations team at 800-395-3376. Mylan also will continue its EpiPen4Schools program.

In addition, Mylan intends to initiate a direct ship program in conjunction with the launch of the generic at the $300 generic list price.



",Biotechnology
Mettler-Toledo to Open New Tampa Bay Facility,The new facility is expected to be completed in late 2017,http://www.pharmamanufacturing.com/vendor-news/2016/mettler-toledo-to-open-new-tampa-bay-facility/,"Tue, 30 Aug 2016 14:57:00 -0400",NA,"Mettler-Toledo to Open New Tampa Bay FacilityThe Mettler-Toledo Product Inspection Division announced that it will be building a new state-of-the-art facility to accommodate the growth of its business throughout the Americas. The new facility is expected to be completed in late 2017, and will be located 15 miles north of the Division's current site in Tampa, Florida, which houses the company's Safeline Metal Detection and X-ray Inspection businesses. It will also become the home of the Hi-Speed Checkweighing business, which is planned to relocate from Ithaca, New York, during the course of 2018.

This investment will bring together the experience of Mettler-Toledo's Hi-Speed and Safeline businesses into a single organization at a fully integrated and efficient facility, which will be more than twice the size of the current building. The many common customers of both businesses will see significant advantages such as more efficient coordination, engineering and installation of new projects. The co-location will also provide a convenient 'one stop shop' for the increasingly important training, validation and service work for the thousands of existing Mettler-Toledo installations.",Biotechnology
